particle_id,geometry_id,x,y,z,t,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,volume_id,layer_id,module_id,hit_id,measurement_id,region,hardware,hit_barrel_endcap,hit_layer_disk,hit_eta_module,hit_phi_module
4503599660924928,864691953088865024,165.105957,212.421219,-1218.5,1247.85645,4.15827084,5.48060989,-31.1263065,31.8776798,0.000228518591,-3.35726472e-05,2.46963009e-05,-7.63563719e-08,12,12,35,65,65,3.0,STRIP,2,12,35,35
4503599677702144,864691953088874752,231.088821,-466.11972,-1224.5,1330.6864,1.15035272,-2.67068195,-6.83303356,7.42680025,0.000488293357,-7.24378478e-05,0.000110621899,-7.90594896e-08,12,12,73,66,66,3.0,STRIP,2,12,73,73
4503599711256576,864691953088881408,-114.231735,399.106201,-1224.5,1292.98254,-1.9164238,6.20968008,-19.1939411,20.264534,0.000607950438,-0.00127206638,-0.000472121756,-6.08676842e-08,12,12,99,67,67,3.0,STRIP,2,12,99,99
4503599728033792,936748859932021760,257.177246,-35.6356506,-989.870911,1023.40131,3.06632948,-0.341842413,-11.7839527,12.1816235,6.47540364e-05,-0.000307507347,2.63145484e-05,-5.22378912e-07,13,2,20,68,68,4.0,STRIP,0,2,20,20
4503599728033792,936748859932032000,254.208893,-35.3038597,-978.463135,1011.60858,3.06572556,-0.343707055,-11.7840567,12.1816235,0.000404960185,8.4865962e-05,0.000103244114,-3.4607109e-07,13,2,60,69,69,4.0,STRIP,0,2,60,60
4503599711256576,936748859932045312,-70.5149689,253.462021,-775.808105,819.21637,-1.82482994,6.24236155,-19.1922722,20.2645397,-0.000516687578,0.000593148521,0.000242368347,-2.83552254e-07,13,2,112,70,70,4.0,STRIP,0,2,112,112
4503599711256576,936748859932055552,-69.6663742,250.557632,-766.878845,809.788269,-1.82183611,6.24219751,-19.1926098,20.2645397,-0.00125237007,0.000672816474,0.000338017882,-2.42373204e-07,13,2,152,71,71,4.0,STRIP,0,2,152,152
4503599677702144,936748859932061184,122.048317,-229.128067,-611.124695,664.060547,1.28424191,-2.60663319,-6.83391809,7.42680359,-2.22836434e-06,1.35546316e-05,-5.38536915e-06,-1.87217765e-07,13,2,174,72,72,4.0,STRIP,0,2,174,174
4503599795142656,936748859932083456,261.590546,33.0433083,-444.410248,516.835022,3.04997396,0.463308662,-5.1911335,6.03953838,0.000143102763,0.00148991938,0.00021749099,-1.86881266e-07,13,2,261,73,73,4.0,STRIP,0,2,261,261
4503599761588224,936748859932112640,166.809952,-197.232513,-64.7314072,266.334015,4.65284348,-5.38054752,-1.78461754,7.33452606,-0.000700576871,-0.000443956611,-0.000487482408,-6.98837184e-08,13,2,375,74,74,4.0,STRIP,0,2,375,375
4503599744811008,936748859932136448,84.8184738,247.329773,125.155235,289.929199,1.90282142,5.29516268,2.69548535,6.23989439,-0.000375454227,-0.0001652059,0.000589295989,-8.30142284e-08,13,2,468,75,75,4.0,STRIP,0,2,468,468
4503599778365440,936748859932185088,252.637039,-81.762207,592.062134,648.889832,9.24640369,-2.90664959,21.6072826,23.6818581,2.72742764e-05,0.000207578487,1.45479926e-05,-1.5541176e-06,13,2,658,76,76,4.0,STRIP,0,2,658,658
4503599778365440,936748859932185344,246.631912,-79.8731842,578.028259,633.508545,9.24542618,-2.91066241,21.6071625,23.68186,-0.000154756242,0.000412054389,0.000120661651,-9.66079597e-07,13,2,659,77,77,4.0,STRIP,0,2,659,659
4503599644147712,936748859932207872,134.221954,224.995605,795.643433,837.90094,0.715998709,1.34533,4.62594128,4.87165928,-0.00100017001,0.00139760238,-0.00025235131,-3.56707545e-07,13,2,747,78,78,4.0,STRIP,0,2,747,747
4503599711256576,936748997370981632,-98.4990387,347.578583,-1065.53052,1125.12939,-1.88445568,6.22520733,-19.1920776,20.2645359,0.000580908323,0.000496064662,0.000104159626,-2.63175622e-07,13,4,45,79,79,4.0,STRIP,0,4,45,45
